Consumer Brand,UML Id,Name,Country,Province,District,Latitude,Longitude,Parent Company,Parent Group,RSPO
Colgate,PO1000000307,Ulu Remis (Sou 23),Malaysia,Johor,Keluang,1.834444,103.4625,Sime Darby Plantation Bhd,Keck Seng,"RSPO Certified, IP"
Colgate,PO1000000307,Ulu Remis (Sou 23),Malaysia,Johor,Keluang,1.834444,103.4625,Sime Darby Plantation Bhd,Keck Seng (Malaysia) Berhad,"RSPO Certified, IP"
Colgate,PO1000000307,Ulu Remis (Sou 23),Malaysia,Johor,Keluang,1.834444,103.4625,Sime Darby Plantation Bhd,Sime Darby Plantation Berhad,"RSPO Certified, IP"
Colgate,PO1000000307,Ulu Remis (Sou 23),Malaysia,Johor,Keluang,1.834444,103.4625,Sime Darby Plantation Bhd,Sime Darby Oils,"RSPO Certified, IP"
Colgate,PO1000000314,Pemantang,Indonesia,Kalimantan Tengah,Seruyan,-2.148333,112.292778,Teguh Sempurna,Wilmar International Ltd,"RSPO Certified, IP"
Colgate,PO1000000315,Ladang Panjang,Indonesia,Jambi,Muaro Jambi,-1.791666,103.791388,Bahari Gembira Ria,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000000317,Teluk Siak,Indonesia,Riau,Siak,0.591389,101.658889,Aneka Inti Persada,Virgoz,"RSPO Certified, IP"
Colgate,PO1000000317,Teluk Siak,Indonesia,Riau,Siak,0.591389,101.658889,Aneka Inti Persada,Wilmar International Ltd,"RSPO Certified, IP"
Colgate,PO1000000318,Teluk Bakau,Indonesia,Riau,Indragiri Hilir,0.2565,103.588833,Bhumireksa Nusa Sejati,Wilmar International Ltd,"RSPO Certified, IP"
Colgate,PO1000000319,Gunung Aru,Indonesia,Kalimantan Selatan,Kota Baru,-3.4947222,116.166667,Bersama Sejahtera Sakti,Gar,"RSPO Certified, MB"
Colgate,PO1000000321,Sekunyir,Indonesia,Kalimantan Tengah,Kotawaringin Barat,-2.444722,112.006667,Indotruba Tengah,Wilmar International Ltd,"RSPO Certified, IP"
Colgate,PO1000000322,Sukamandang,Indonesia,Kalimantan Tengah,Kotawaringin Timur,-2.06215,112.315367,Kridatama Lancar,Wilmar International Ltd,"RSPO Certified, IP"
Colgate,PO1000000325,Angsana,Indonesia,Kalimantan Selatan,Tanah Bumbu,-3.614333,115.610833,Ladangrumpun Suburabadi,Gar,"RSPO Certified, IP"
Colgate,PO1000000326,Alur Dumai,Indonesia,Riau,Rokan Hilir,1.561111,100.541667,Lahan Tani Sakti,Virgoz,"RSPO Certified, IP"
Colgate,PO1000000326,Alur Dumai,Indonesia,Riau,Rokan Hilir,1.561111,100.541667,Lahan Tani Sakti,Wilmar International Ltd,"RSPO Certified, IP"
Colgate,PO1000000330,Manggala,Indonesia,Riau,Rokan Hilir,1.520525,100.7319,Tunggal Mitra Plantation,Virgoz,"RSPO Certified, IP"
Colgate,PO1000000330,Manggala,Indonesia,Riau,Rokan Hilir,1.520525,100.7319,Tunggal Mitra Plantation,Wilmar International Ltd,"RSPO Certified, IP"
Colgate,PO1000000338,Sungai Jernih,Malaysia,Pahang,Pekan,3.337,103.099972,Boustead Plantations Berhad,Keck Seng,"RSPO Certified, IP"
Colgate,PO1000000338,Sungai Jernih,Malaysia,Pahang,Pekan,3.337,103.099972,Boustead Plantations Berhad,Sime Darby Plantation Berhad,"RSPO Certified, IP"
Colgate,PO1000000340,Keresa,Malaysia,Sarawak,Bintulu,3.164113,113.600176,Keresa Mill Sdn Bhd,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000000345,Tungkal Ulu,Indonesia,Jambi,Tanjung Jabung B,-1.301383,102.97935,Inti Indosawit Subur,Aaa,"RSPO Certified, MB"
Colgate,PO1000000347,Kempas (Sou 17),Malaysia,Melaka,Jasin,2.243522,102.481386,Sime Darby Plantation Bhd,Keck Seng,"RSPO Certified, IP"
Colgate,PO1000000347,Kempas (Sou 17),Malaysia,Melaka,Jasin,2.243522,102.481386,Sime Darby Plantation Bhd,Keck Seng (Malaysia) Berhad,"RSPO Certified, IP"
Colgate,PO1000000347,Kempas (Sou 17),Malaysia,Melaka,Jasin,2.243522,102.481386,Sime Darby Plantation Bhd,Sime Darby Plantation Berhad,"RSPO Certified, IP"
Colgate,PO1000000347,Kempas (Sou 17),Malaysia,Melaka,Jasin,2.243522,102.481386,Sime Darby Plantation Bhd,Sime Darby Oils,"RSPO Certified, IP"
Colgate,PO1000000352,Tanah Gambus,Indonesia,Sumatera Utara,Batu Bara,3.204167,99.403889,Socfin Indonesia,Gar,"RSPO Certified, IP"
Colgate,PO1000000354,Pks-1,Indonesia,Kalimantan Timur,Kutai Timur,1.124295,116.851821,Swakarsa Sinar Sentosa,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000000382,Buatan Ii,Indonesia,Riau,Pelalawan,0.46,101.867361,Inti Indosawit Subur,Aaa,"RSPO Certified, MB"
Colgate,PO1000000411,Mandau,Indonesia,Riau,Bengkalis,1.081944,101.333361,,Aaa,"RSPO Certified, IP, MB"
Colgate,PO1000000411,Mandau,Indonesia,Riau,Bengkalis,1.081944,101.333361,,Wilmar International Ltd,"RSPO Certified, IP, MB"
Colgate,PO1000000427,Pinang,Malaysia,Sabah,Semporna,4.450414,118.278194,Kl-Kepong (Sabah) Sdn Berhad,Keck Seng,"RSPO Certified, IP"
Colgate,PO1000000428,Mill 2,Malaysia,Sabah,Tawau,4.4550861,118.223825,Kl-Kepong (Sabah) Sdn Berhad,Keck Seng,"RSPO Certified, IP"
Colgate,PO1000000428,Mill 2,Malaysia,Sabah,Tawau,4.4550861,118.223825,Kl-Kepong (Sabah) Sdn Berhad,Wilmar International Ltd,"RSPO Certified, IP"
Colgate,PO1000000438,Trang Plant,Thailand,Trang,Sikao,7.71,99.3205,Lam Soon (Thailand),Sime Darby Oils Morakot Pcl,"RSPO Certified, IP, MB"
Colgate,PO1000000451,Bangun Bandar Mill,Indonesia,Sumatera Utara,Serdang Bedagai,3.33166,99.043333,Socfin Indonesia,Gar,"RSPO Certified, IP"
Colgate,PO1000000505,Masai,Malaysia,Johor,Johor Baharu,1.540525,103.964953,Keck Seng (M) Berhad,Keck Seng,"RSPO Certified, MB"
Colgate,PO1000000505,Masai,Malaysia,Johor,Johor Baharu,1.540525,103.964953,Keck Seng (M) Berhad,Keck Seng (Malaysia) Berhad,"RSPO Certified, MB"
Colgate,PO1000000512,Cakra,Indonesia,Kalimantan Timur,Kutai Kartanegara,0.265333,116.266417,Rea Kaltim Plantation,Wings,"RSPO Certified, MB"
Colgate,PO1000000540,Syarimo,Malaysia,Sabah,Kinabatangan,5.334037,117.781334,Syarimo Sdn Bhd,Keck Seng,"RSPO Certified, IP"
Colgate,PO1000000541,Ladang Sabah,Malaysia,Sabah,Beluran,5.729989,117.57775,Ladang Sabah Sdn Bhd,Keck Seng,"RSPO Certified, IP"
Colgate,PO1000000560,Pinang Awam,Indonesia,Sumatera Utara,Labuhanbatu Selatan,1.842826,100.203138,Perkebunan Milano,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000000600,Sarana Titian Permata Pks 1,Indonesia,Kalimantan Tengah,Seruyan,-2.894444,112.543611,Sarana Titian Permata,Wilmar International Ltd,Not RSPO Certified
Colgate,PO1000000614,Lamthap Mill,Thailand,Krabi,Lam Thap,8.000322,99.330686,Univanich Palm Oil,Sime Darby Oils Morakot Pcl,Not RSPO Certified
Colgate,PO1000000638,Tapung Kanan,Indonesia,Riau,Kampar,0.757222,101.219722,,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000000694,Topi Mill,Thailand,Surat Thani,Prasaeng,8.578792,98.920751,Univanich Palm Oil,Sime Darby Oils Morakot Pcl,"RSPO Certified, SG, MB"
Colgate,PO1000000694,Topi Mill,Thailand,Surat Thani,Prasaeng,8.578792,98.920751,Univanich Palm Oil,Patum Vegetable Oil Company Limited,"RSPO Certified, SG, MB"
Colgate,PO1000000695,Siam Mill,Thailand,Krabi,Ao Luk,8.385622,98.729131,Univanich Palm Oil,Sime Darby Oils Morakot Pcl,"RSPO Certified, MB"
Colgate,PO1000000706,Blang Simpo,Indonesia,Aceh,Aceh Timur,4.70789,97.838433,Perkasa Subur Sakti,Gar,"RSPO Certified, IP"
Colgate,PO1000000706,Blang Simpo,Indonesia,Aceh,Aceh Timur,4.70789,97.838433,Perkasa Subur Sakti,Wilmar International Ltd,"RSPO Certified, IP"
Colgate,PO1000000829,Mustika,Indonesia,Kalimantan Selatan,Tanah Bumbu,-3.4886111,115.7386111,Sajang Heulang,Gar,"RSPO Certified, IP"
Colgate,PO1000000879,Sei Mangkei,Indonesia,Sumatera Utara,Simalungun,3.13077,99.343861,Perkebunan Nusantara Iii,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000000884,Agro Mitra Madani,Indonesia,Jambi,Tanjung Jabung B,-1.077592,103.110697,,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000000892,Tanjong Malim,Malaysia,Selangor,Hulu Selangor,3.695,101.485667,Kuala Lumpur Kepong Berhad,Keck Seng,"RSPO Certified, MB"
Colgate,PO1000000892,Tanjong Malim,Malaysia,Selangor,Hulu Selangor,3.695,101.485667,Kuala Lumpur Kepong Berhad,Mewah Group,"RSPO Certified, MB"
Colgate,PO1000000895,Tuan Mee,Malaysia,Selangor,Kuala Selangor,3.265156,101.463279,Kuala Lumpur Kepong Berhad,Mewah Group,"RSPO Certified, MB"
Colgate,PO1000000939,Pt Dharma Satya Nusantara,Indonesia,Kalimantan Timur,Kutai Timur,1.250806,116.728917,Dharma Satya Nusantara,Wilmar International Ltd,"RSPO Certified, IP"
Colgate,PO1000001031,Pagoh (Sou 19),Malaysia,Johor,Muar,2.077424,102.718519,Sime Darby Plantation Bhd,Keck Seng,"RSPO Certified, MB"
Colgate,PO1000001031,Pagoh (Sou 19),Malaysia,Johor,Muar,2.077424,102.718519,Sime Darby Plantation Bhd,Keck Seng (Malaysia) Berhad,"RSPO Certified, MB"
Colgate,PO1000001031,Pagoh (Sou 19),Malaysia,Johor,Muar,2.077424,102.718519,Sime Darby Plantation Bhd,Sime Darby Plantation Berhad,"RSPO Certified, MB"
Colgate,PO1000001031,Pagoh (Sou 19),Malaysia,Johor,Muar,2.077424,102.718519,Sime Darby Plantation Bhd,Sime Darby Oils,"RSPO Certified, MB"
Colgate,PO1000001043,Bumi Sawit Kencana,Indonesia,Kalimantan Tengah,Kotawaringin Timur,-2.230183,112.49125,Bumi Sawit Kencana,Wilmar International Ltd,"RSPO Certified, IP, MB"
Colgate,PO1000001050,United Palm Oil Industry Public Company Limited (Upoic),Thailand,Krabi,Nua Khlong,8.1538,99.0219,United Palm Oil Industry Public Company Limited (Upoic),Lam Soon (Thailand) Pcl.,"RSPO Certified, IP, MB"
Colgate,PO1000001053,Kemaman,Malaysia,Trengganu,Kemaman,4.403,103.248,Tdm Plantation Sdn Bhd,Keck Seng,"RSPO Certified, IP"
Colgate,PO1000001053,Kemaman,Malaysia,Trengganu,Kemaman,4.403,103.248,Tdm Plantation Sdn Bhd,Sime Darby Plantation Berhad,"RSPO Certified, IP"
Colgate,PO1000001060,Sekijang,Indonesia,Riau,Kampar,0.833933,101.044283,Buana Wira Lestari Mas,Mewah Group,"RSPO Certified, MB"
Colgate,PO1000001064,Bumi Palma,Indonesia,Riau,Indragiri Hilir,-0.598056,102.983333,Bumipalma Lestaripersada,Gar,"RSPO Certified, MB"
Colgate,PO1000001065,Indra Sakti,Indonesia,Riau,Indragiri Hulu,-0.5692,102.305851,Meganusa Intisawit,Gar,"RSPO Certified, IP"
Colgate,PO1000001079,Padang Halaban,Indonesia,Sumatera Utara,Labuhanbatu Utara,2.319167,99.839444,Sinar Mas Agro Resources,Gar,"RSPO Certified, IP"
Colgate,PO1000001094,Leepang,Malaysia,Sabah,Kinabatangan,5.549056,118.437595,Ioi Corporation Berhad,Keck Seng,"RSPO Certified, IP"
Colgate,PO1000001098,Morisem,Malaysia,Sabah,Kinabatangan,5.493525,118.370047,Ioi Corporation Berhad,Keck Seng,"RSPO Certified, IP"
Colgate,PO1000001113,Sungai Tong,Malaysia,Trengganu,Setiu,5.308094,102.910417,Tdm Plantation Sdn Bhd,Keck Seng,"RSPO Certified, MB"
Colgate,PO1000001113,Sungai Tong,Malaysia,Trengganu,Setiu,5.308094,102.910417,Tdm Plantation Sdn Bhd,Sime Darby Plantation Berhad,"RSPO Certified, MB"
Colgate,PO1000001113,Sungai Tong,Malaysia,Trengganu,Setiu,5.308094,102.910417,Tdm Plantation Sdn Bhd,Sime Darby Oils,"RSPO Certified, MB"
Colgate,PO1000001150,Langga Payung Palm Oil Mill,Indonesia,Sumatera Utara,Padang Lawas Utara,1.654444,99.886944,Tapian Nadenggan,Gar,"RSPO Certified, MB"
Colgate,PO1000001151,Batu Ampar,Indonesia,Kalimantan Selatan,Kota Baru,-3.1981,116.0219,Sinar Mas Agro Resources And Technology,Gar,"RSPO Certified, MB"
Colgate,PO1000001152,Tanah Laur,Indonesia,Kalimantan Selatan,Tanah Laut,-3.790278,115.283056,Sinar Mas Agro Resources,Gar,"RSPO Certified, MB"
Colgate,PO1000001154,Hanau,Indonesia,Kalimantan Tengah,Seruyan,-2.360861,112.109694,Tapian Nadenggan,Gar,"RSPO Certified, MB"
Colgate,PO1000001155,Sungai Rungau,Indonesia,Kalimantan Tengah,Seruyan,-2.3206,112.334,Binasawit Abadi Pratama,Gar,"RSPO Certified, IP"
Colgate,PO1000001156,Semilar,Indonesia,Kalimantan Tengah,Seruyan,-2.248111,112.340417,Tapian Nadenggan,Gar,"RSPO Certified, IP, MB"
Colgate,PO1000001250,Negeri Lama,Indonesia,Sumatera Utara,Labuhanbatu,2.31725,100.070169,Socfin Indonesia,Gar,"RSPO Certified, IP"
Colgate,PO1000001252,Aek Loba,Indonesia,Sumatera Utara,Asahan,2.651389,99.617778,Socfin Indonesia,Gar,"RSPO Certified, IP"
Colgate,PO1000001252,Aek Loba,Indonesia,Sumatera Utara,Asahan,2.651389,99.617778,Socfin Indonesia,Wilmar International Ltd,"RSPO Certified, IP"
Colgate,PO1000001256,Mata Pao Mill,Indonesia,Sumatera Utara,Serdang Bedagai,3.530833,99.091944,Socfin Indonesia,Gar,"RSPO Certified, IP"
Colgate,PO1000001263,Tereh,Malaysia,Johor,Keluang,2.217023,103.352357,Epa Management Sdn Bhd,Keck Seng,"RSPO Certified, IP"
Colgate,PO1000001263,Tereh,Malaysia,Johor,Keluang,2.217023,103.352357,Epa Management Sdn Bhd,Keck Seng (Malaysia) Berhad,"RSPO Certified, IP"
Colgate,PO1000001263,Tereh,Malaysia,Johor,Keluang,2.217023,103.352357,Epa Management Sdn Bhd,Sime Darby Plantation Berhad,"RSPO Certified, IP"
Colgate,PO1000001264,Sindora,Malaysia,Johor,Keluang,1.985372,103.46231,Sindora Berhad,Keck Seng,"RSPO Certified, MB"
Colgate,PO1000001264,Sindora,Malaysia,Johor,Keluang,1.985372,103.46231,Sindora Berhad,Keck Seng (Malaysia) Berhad,"RSPO Certified, MB"
Colgate,PO1000001264,Sindora,Malaysia,Johor,Keluang,1.985372,103.46231,Sindora Berhad,Sime Darby Plantation Berhad,"RSPO Certified, MB"
Colgate,PO1000001265,Palong Cocoa,Malaysia,Johor,Segamat,2.7064,102.785012,Mahamurni Plantations Sdn Bhd,Keck Seng,"RSPO Certified, IP"
Colgate,PO1000001265,Palong Cocoa,Malaysia,Johor,Segamat,2.7064,102.785012,Mahamurni Plantations Sdn Bhd,Keck Seng (Malaysia) Berhad,"RSPO Certified, IP"
Colgate,PO1000001265,Palong Cocoa,Malaysia,Johor,Segamat,2.7064,102.785012,Mahamurni Plantations Sdn Bhd,Sime Darby Plantation Berhad,"RSPO Certified, IP"
Colgate,PO1000001311,Belitong,Malaysia,Johor,Keluang,1.937607,103.4986,Fgv Palm Industries Sdn Bhd,Sime Darby Plantation Berhad,"RSPO Certified, MB"
Colgate,PO1000001314,Kahang,Malaysia,Johor,Keluang,2.075104,103.494118,Fgv Palm Industries Sdn Bhd,Sime Darby Plantation Berhad,Not RSPO Certified
Colgate,PO1000001315,Aek Sigala Gala,Indonesia,Sumatera Utara,Padang Lawas Utara,1.621167,100.102444,Barumun Agro Sentosa,Aaa,"RSPO Certified, MB"
Colgate,PO1000001315,Aek Sigala Gala,Indonesia,Sumatera Utara,Padang Lawas Utara,1.621167,100.102444,Barumun Agro Sentosa,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000001342,Sungai Buaya,Indonesia,Lampung,Mesuji,-4.128611,105.438839,Sumber Indah Perkasa,Gar,"RSPO Certified, IP"
Colgate,PO1000001343,Sungai Merah,Indonesia,Lampung,Tulangbawang,-4.218444,105.588769,Sumber Indah Perkasa,Gar,"RSPO Certified, MB"
Colgate,PO1000001344,Jelatang,Indonesia,Jambi,Merangin,-2.072222,102.485833,Kresna Duta Agroindo,Gar,"RSPO Certified, MB"
Colgate,PO1000001345,Langling,Indonesia,Jambi,Merangin,-2.100833,102.374444,Kresna Duta Agroindo,Gar,"RSPO Certified, MB"
Colgate,PO1000001372,Maskapai Perkebuan Leidong West,Indonesia,Bangka Belitung,Bangka Barat,-1.901389,105.476389,Maskapai Perkebunan Leidong Westleidong West,Gar,"RSPO Certified, MB"
Colgate,PO1000001383,Tanjung Kembiri,Indonesia,Bangka Belitung,Belitung,-3.0324871,107.770416,Forestalestari Dwikarya,Gar,"RSPO Certified, MB"
Colgate,PO1000001417,Nilo 1,Indonesia,Riau,Pelalawan,0.3480556,101.971667,,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000001431,Extractora Del Atlantico,Guatemala,Izabal,Morales,15.582959,-88.559814,Extractora La Francia / Agrocaribe,Industrializadora Oleofinos S.A. De C.V.,"RSPO Certified, IP"
Colgate,PO1000001488,Benua Puhun,Indonesia,Kalimantan Timur,Kutai Kartanegara,-0.297714,116.763666,Prima Mitrajaya Mandiri,Gar,"RSPO Certified, MB"
Colgate,PO1000001488,Benua Puhun,Indonesia,Kalimantan Timur,Kutai Kartanegara,-0.297714,116.763666,Prima Mitrajaya Mandiri,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000001565,Aek Torop,Indonesia,Sumatera Utara,Labuhanbatu Selatan,1.79278,100.15583,Perkebunan Nusantara Iii,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000001611,Bumi Sawit,Indonesia,Sumatera Selatan,Ogan Ilir,-3.5257,104.3443,Bumi Sawit Permai,Gar,"RSPO Certified, MB"
Colgate,PO1000001612,Pangkalan Panji,Indonesia,Sumatera Selatan,Banyu Asin,-2.948531,104.466511,Sawit Mas Sejahtera,Gar,"RSPO Certified, MB"
Colgate,PO1000001618,Gawi Bahandep Sawit Mekar,Indonesia,Kalimantan Tengah,Seruyan,-2.951233,112.347033,Gawi Bahandep Sawit Mekar,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000001619,Brahma Binabakti,Indonesia,Jambi,Muaro Jambi,-1.3467,103.327983,Brahma Binabakti,Aaa,"RSPO Certified, MB"
Colgate,PO1000001619,Brahma Binabakti,Indonesia,Jambi,Muaro Jambi,-1.3467,103.327983,Brahma Binabakti,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000001631,Muara Kandis,Indonesia,Sumatera Selatan,Musi Rawas,-2.900278,103.1775,Djuandasawit Lestari,Gar,"RSPO Certified, MB"
Colgate,PO1000001637,Pekawai,Indonesia,Kalimantan Barat,Ketapang,-1.521222,110.458915,Agrolestari Mandiri,Gar,Not RSPO Certified
Colgate,PO1000001683,Pundu Nabatindo,Indonesia,Kalimantan Tengah,Kotawaringin Timur,-1.993167,113.060706,Windu Nabatindo Lestari,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000001684,Gunung Makmur,Indonesia,Kalimantan Tengah,Kotawaringin Timur,-1.761271,112.597416,Karya Makmur Bahagia,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000001702,Umas,Malaysia,Sabah,Tawau,4.496906,117.650576,Fgv Palm Industries Sdn Bhd,Wilmar International Ltd,Not RSPO Certified
Colgate,PO1000001703,Kalabakan,Malaysia,Sabah,Tawau,4.370035,117.512487,Fgv Palm Industries Sdn Bhd,Wilmar International Ltd,Not RSPO Certified
Colgate,PO1000001722,Sungai Bengkal,Indonesia,Jambi,Tebo,-1.590556,102.61,Satya Kisma Usaha,Gar,"RSPO Certified, MB"
Colgate,PO1000001740,Jorong,Indonesia,Kalimantan Selatan,Tanah Laut,-3.822704,114.963451,Gawi Makmur Kalimantan,Wings,"RSPO Certified, MB"
Colgate,PO1000001761,Bukit Perak,Indonesia,Bangka Belitung,Bangka Barat,-1.820147,105.5509042,Bumi Permai Lestari,Gar,"RSPO Certified, MB"
Colgate,PO1000001867,Lembiru,Indonesia,Kalimantan Barat,Ketapang,-2.17,110.667778,Sandika Natapalma,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000001890,Sg Tengi,Malaysia,Selangor,Hulu Selangor,3.586092,101.415603,Fgv Palm Industries Sdn Bhd,Wilmar International Ltd,Not RSPO Certified
Colgate,PO1000001895,Keratong 3,Malaysia,Pahang,Rompin,2.929591,102.935503,Fgv Palm Industries Sdn Bhd,Sime Darby Plantation Berhad,"RSPO Certified, MB"
Colgate,PO1000001920,Jak Luay,Indonesia,Kalimantan Timur,Kutai Timur,0.950833,116.915,Tapian Nadenggan,Gar,"RSPO Certified, MB"
Colgate,PO1000001960,Sikarakara,Indonesia,Sumatera Utara,Mandailing Natal,0.6720556,99.092,Rimba Mujur Mahkota,Aaa,"RSPO Certified, MB"
Colgate,PO1000001960,Sikarakara,Indonesia,Sumatera Utara,Mandailing Natal,0.6720556,99.092,Rimba Mujur Mahkota,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000002037,Pks 5,Indonesia,Kalimantan Tengah,Lamandau,-1.971111,111.3519,Dharma Satya Nusantara,Gar,Not RSPO Certified
Colgate,PO1000002037,Pks 5,Indonesia,Kalimantan Tengah,Lamandau,-1.971111,111.3519,Dharma Satya Nusantara,Wilmar International Ltd,Not RSPO Certified
Colgate,PO1000002063,Peranap,Indonesia,Riau,Indragiri Hulu,-0.584722,102.019444,Rigunas Agri Utama,Aaa,"RSPO Certified, MB"
Colgate,PO1000002070,Tian Siang Oill Mill,Malaysia,Sabah,Kinabatangan,5.401358,117.884679,Tian Siang Oill Mill Sdn Bhd,Keck Seng,Not RSPO Certified
Colgate,PO1000002103,Satui,Indonesia,Kalimantan Selatan,Tanah Bumbu,-3.737972,115.455194,Gawi Kalimantan Timur,Wings,"RSPO Certified, MB"
Colgate,PO1000002130,Agronusa Investama 1 - Sambas,Indonesia,Kalimantan Barat,Sambas,1.353558,109.507954,Agronusa Investama,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000002132,Daya Labuhan Indah 2,Indonesia,Sumatera Utara,Labuhanbatu,2.2861111,100.140833,Daya Labuhan Indah 2,Wilmar International Ltd,"RSPO Certified, IP, MB"
Colgate,PO1000002142,Topaz,Indonesia,Riau,Kampar,0.689389,100.935,Tunggal Yunus Estate,Aaa,"RSPO Certified, MB"
Colgate,PO1000002143,Taman Raja,Indonesia,Jambi,Tanjung Jabung B,-1.176694,103.007806,Dasa Anugrah Sejati,Aaa,"RSPO Certified, MB"
Colgate,PO1000002144,Tanah Datar,Indonesia,Sumatera Utara,Batu Bara,3.148056,99.556389,Supra Matra Abadi,Aaa,"RSPO Certified, MB"
Colgate,PO1000002145,Aek Nabara,Indonesia,Sumatera Utara,Labuhanbatu,1.999722,99.939722,Supra Matra Abadi,Aaa,"RSPO Certified, MB"
Colgate,PO1000002146,Teluk Panjie,Indonesia,Sumatera Utara,Labuhanbatu Selatan,2.002806,100.243611,Supra Matra Abadi,Aaa,"RSPO Certified, MB"
Colgate,PO1000002198,Perdana,Indonesia,Kalimantan Tengah,Seruyan,-2.422506,112.359586,Binasawit Abadi Pratama,Gar,Not RSPO Certified
Colgate,PO1000002320,Batu Kapur,Indonesia,Kalimantan Selatan,Kota Baru,-2.942661,116.047451,Sinar Mas Agro Resources,Gar,Not RSPO Certified
Colgate,PO1000002335,Pulau Raja,Indonesia,Sumatera Utara,Asahan,2.701905,99.623998,Perkebunan Nusantara Iv,Gar,"RSPO Certified, MB"
Colgate,PO1000002415,Thaitallow And Oil Co.Ltd (Site 1),Thailand,Surat Thani,Prasaeng,8.5336472,99.104283,Thaitallow And Oil Co.Ltd,Sime Darby Oils Morakot Pcl,Not RSPO Certified
Colgate,PO1000002415,Thaitallow And Oil Co.Ltd (Site 1),Thailand,Surat Thani,Prasaeng,8.5336472,99.104283,Thaitallow And Oil Co.Ltd,"Suksomboon Vegetable Oil Co.,Ltd",Not RSPO Certified
Colgate,PO1000002439,Genting Ayer Item,Malaysia,Johor,Keluang,1.856092,103.209291,Genting Plantations Berhad,Keck Seng,"RSPO Certified, IP"
Colgate,PO1000002439,Genting Ayer Item,Malaysia,Johor,Keluang,1.856092,103.209291,Genting Plantations Berhad,Keck Seng (Malaysia) Berhad,"RSPO Certified, IP"
Colgate,PO1000002439,Genting Ayer Item,Malaysia,Johor,Keluang,1.856092,103.209291,Genting Plantations Berhad,Sime Darby Plantation Berhad,"RSPO Certified, IP"
Colgate,PO1000002490,"Srijaroen Palm Oil Co.,Ltd.",Thailand,Krabi,Khao Phanom,8.290611,99.055194,"Srijaroen Palm Oil Co.,Ltd.",Sime Darby Oils Morakot Pcl,"RSPO Certified, IP, MB"
Colgate,PO1000002490,"Srijaroen Palm Oil Co.,Ltd.",Thailand,Krabi,Khao Phanom,8.290611,99.055194,"Srijaroen Palm Oil Co.,Ltd.",Patum Vegetable Oil Company Limited,"RSPO Certified, IP, MB"
Colgate,PO1000002491,Ukui Ii,Indonesia,Riau,Indragiri Hulu,-0.277042,102.116078,Inti Indosawit Subur,Aaa,"RSPO Certified, IP"
Colgate,PO1000002520,Pabatu,Indonesia,Sumatera Utara,Serdang Bedagai,3.286111,99.109167,Perkebunan Nusantara Iv,Gar,"RSPO Certified, MB"
Colgate,PO1000002539,Dolok Ilir,Indonesia,Sumatera Utara,Simalungun,3.120417,99.159067,Perkebunan Nusantara Iv,Gar,"RSPO Certified, MB"
Colgate,PO1000002539,Dolok Ilir,Indonesia,Sumatera Utara,Simalungun,3.120417,99.159067,Perkebunan Nusantara Iv,Wilmar International Ltd,"RSPO Certified, MB"
Colgate,PO1000002543,Tian Siang Air Kuning,Malaysia,Perak,Batang Padang,4.1614,101.1648,Tian Siang Oill Mill (Air Kuning) Sdn Bhd,Wilmar International Ltd,"RSPO Certified, MB"
